step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
715.0,43,2476.0,1.4838370760475568,43,7323.0,0.035434771108009355,43,7323.0
720.0,44,2687.0,0.947692770992769,44,7534.0,0.03789461708867751,44,7534.0
725.0,45,2907.0,1.2285705140903045,45,7754.0,0.039255698162087016,45,7754.0
730.0,46,3130.0,1.0501716777635188,46,7977.0,0.036770047170546015,46,7977.0
735.0,46,3355.0,1.1391204550101484,46,8202.0,0.03732671869852436,46,8202.0
740.0,46,3580.0,1.469418425842498,46,8427.0,0.04031100552347838,46,8427.0
745.0,46,3806.0,1.2756729491591925,46,8653.0,0.0384001265813487,46,8653.0
750.0,48,4037.0,1.186177989284286,48,8884.0,0.033362446692304454,48,8884.0
755.0,48,4270.0,1.2193286568976962,48,9118.0,0.033024922586129817,48,9118.0
760.0,48,4507.0,1.2345921095832788,48,9355.0,0.03916886064787421,48,9355.0
765.0,50,4752.0,0.8627864992923985,50,9600.0,0.03800494870786138,50,9600.0
770.0,51,5006.0,0.856704884445498,51,9856.0,0.030570714011735924,51,9856.0
775.0,53,5266.0,1.151391518435701,53,10116.0,0.029158450458192903,53,10116.0
780.0,56,5538.0,0.7535962977492557,56,10391.0,0.019369915829323382,56,10391.0
785.0,57,5823.0,0.889912424260377,57,10676.0,0.02754629662314066,57,10676.0
790.0,57,6108.0,0.9194409173092151,57,10961.0,0.03713653942793542,57,10961.0
795.0,58,6396.0,0.7228426878788939,58,11249.0,0.022167358664615083,58,11249.0
800.0,61,6691.0,0.5984894629162878,61,11544.0,0.01697199197560737,61,11544.0
805.0,61,6995.0,0.7821073341228821,61,11851.0,0.017036879503422024,61,11851.0
810.0,63,7307.0,0.47026755568854384,63,12166.0,0.02063450767321882,63,12166.0
815.0,68,7636.0,0.3781380610956922,68,12495.0,0.008454705664763161,68,12495.0
820.0,69,7979.0,0.3553361715453299,69,12838.0,0.012318390943249385,69,12838.0
825.0,67,7551.0,0.3243448702275857,67,12560.0,0.01809480666685918,67,12560.0
830.0,61,6161.0,0.5100407664754129,61,11837.0,0.020389200917931737,61,11837.0
835.0,57,5654.0,0.8498864401541034,57,12118.0,0.03217438787047316,57,12118.0
840.0,65,5965.0,0.8348717904187534,65,12429.0,0.020107632829500115,65,12429.0
845.0,73,6316.0,0.2564809554299651,73,12780.0,0.010316779848301585,73,12780.0
850.0,76,6689.0,0.22884841235990602,76,13153.0,0.006520760086681785,76,13153.0
855.0,79,7080.0,0.039480149358166114,79,13544.0,0.0023683352944310807,79,13544.0
860.0,81,7477.0,0.04796773862358373,81,13941.0,0.002877488819651093,81,13941.0
865.0,80,7024.0,0.034775368954522726,80,13587.0,0.0006244917152591123,80,13587.0
