step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
17085.0,188,2940318.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17090.0,188,2941258.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17095.0,188,2942198.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17100.0,188,2943138.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17105.0,188,2944078.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17110.0,188,2945018.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17115.0,188,2945958.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17120.0,188,2946898.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17125.0,188,2947838.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17130.0,188,2948778.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17135.0,188,2949718.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17140.0,188,2950658.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17145.0,188,2951598.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17150.0,188,2952538.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17155.0,188,2953478.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17160.0,188,2954418.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17165.0,188,2955358.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17170.0,188,2956298.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17175.0,188,2957238.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17180.0,188,2958178.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17185.0,188,2959118.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17190.0,188,2960058.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17195.0,188,2960998.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17200.0,188,2961938.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17205.0,188,2962878.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17210.0,188,2963818.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17215.0,188,2964758.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17220.0,188,2965698.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17225.0,188,2966638.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17230.0,188,2967578.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17235.0,188,2968518.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17240.0,188,2969458.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17245.0,188,2970398.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17250.0,188,2971338.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17255.0,188,2972278.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17260.0,188,2973218.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17265.0,188,2974158.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17270.0,188,2975098.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17275.0,188,2976038.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17280.0,188,2976978.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17285.0,188,2977918.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17290.0,188,2978858.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17295.0,188,2979798.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17300.0,188,2980738.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17305.0,188,2981678.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17310.0,188,2982618.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17315.0,188,2983558.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17320.0,188,2984498.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17325.0,188,2985438.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17330.0,188,2986378.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17335.0,188,2987318.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17340.0,188,2988258.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17345.0,188,2989198.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17350.0,188,2990138.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17355.0,188,2991078.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17360.0,188,2992018.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17365.0,188,2992958.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17370.0,188,2993898.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17375.0,188,2994838.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17380.0,188,2995778.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17385.0,188,2996718.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17390.0,188,2997658.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17395.0,188,2998598.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17400.0,188,2999538.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17405.0,188,3000478.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17410.0,188,3001418.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17415.0,188,3002358.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17420.0,188,3003298.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17425.0,188,3004238.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17430.0,188,3005178.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17435.0,188,3006118.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17440.0,188,3007058.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17445.0,188,3007998.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17450.0,188,3008938.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17455.0,188,3009878.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17460.0,188,3010818.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17465.0,188,3011758.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17470.0,188,3012698.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17475.0,188,3013638.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17480.0,188,3014578.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17485.0,188,3015518.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17490.0,188,3016458.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17495.0,188,3017398.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17500.0,188,3018338.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17505.0,188,3019278.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17510.0,188,3020218.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17515.0,188,3021158.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17520.0,188,3022098.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17525.0,188,3023038.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17530.0,188,3023978.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17535.0,188,3024918.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17540.0,188,3025858.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17545.0,188,3026798.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17550.0,188,3027738.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17555.0,188,3028678.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17560.0,188,3029618.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17565.0,188,3030558.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17570.0,188,3031498.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17575.0,188,3032438.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17580.0,188,3033378.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17585.0,188,3034318.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17590.0,188,3035258.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17595.0,188,3036198.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17600.0,188,3037138.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17605.0,188,3038078.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17610.0,188,3039018.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17615.0,188,3039958.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17620.0,188,3040898.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17625.0,188,3041838.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17630.0,188,3042778.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17635.0,188,3043718.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17640.0,188,3044658.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17645.0,188,3045598.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17650.0,188,3046538.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17655.0,188,3047478.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17660.0,188,3048418.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17665.0,188,3049358.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17670.0,188,3050298.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17675.0,188,3051238.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17680.0,188,3052178.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17685.0,188,3053118.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17690.0,188,3054058.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17695.0,188,3054998.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17700.0,188,3055938.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17705.0,188,3056878.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17710.0,188,3057818.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17715.0,188,3058758.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17720.0,188,3059698.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17725.0,188,3060638.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17730.0,188,3061578.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17735.0,188,3062518.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17740.0,188,3063458.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17745.0,188,3064398.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17750.0,188,3065338.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17755.0,188,3066278.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17760.0,188,3067218.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17765.0,188,3068158.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17770.0,188,3069098.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17775.0,188,3070038.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17780.0,188,3070978.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17785.0,188,3071918.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17790.0,188,3072858.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17795.0,188,3073798.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17800.0,188,3074738.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17805.0,188,3075678.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17810.0,188,3076618.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17815.0,188,3077558.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17820.0,188,3078498.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17825.0,188,3079438.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17830.0,188,3080378.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17835.0,188,3081318.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17840.0,188,3082258.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17845.0,188,3083198.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17850.0,188,3084138.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17855.0,188,3085078.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17860.0,188,3086018.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17865.0,188,3086958.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17870.0,188,3087898.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17875.0,188,3088838.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17880.0,188,3089778.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17885.0,188,3090718.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17890.0,188,3091658.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17895.0,188,3092598.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17900.0,188,3093538.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17905.0,188,3094478.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17910.0,188,3095418.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17915.0,188,3096358.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17920.0,188,3097298.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17925.0,188,3098238.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17930.0,188,3099178.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17935.0,188,3100118.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17940.0,188,3101058.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17945.0,188,3101998.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17950.0,188,3102938.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17955.0,188,3103878.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17960.0,188,3104818.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17965.0,188,3105758.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17970.0,188,3106698.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17975.0,188,3107638.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17980.0,188,3108578.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17985.0,188,3109518.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17990.0,188,3110458.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
17995.0,188,3111398.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18000.0,188,3112338.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18005.0,188,3113278.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18010.0,188,3114218.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18015.0,188,3115158.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18020.0,188,3116098.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18025.0,188,3117038.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18030.0,188,3117978.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18035.0,188,3118918.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18040.0,188,3119858.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18045.0,188,3120798.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18050.0,188,3121738.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18055.0,188,3122678.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18060.0,188,3123618.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18065.0,188,3124558.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18070.0,188,3125498.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18075.0,188,3126438.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18080.0,188,3127378.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18085.0,188,3128318.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18090.0,188,3129258.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
18095.0,188,3130198.0,0.0,52,41783.0,0.0,48,46478.0,0.0,44,32070.0,0.0,44,28959.0,0.0,188,149290.0
