step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
730.0,44,2589.0,0.7597941736499666,44,2839.0,0.024529150234048974,44,2839.0
735.0,44,2703.0,0.19267424288487006,44,3000.0,0.00934377178578281,44,3000.0
740.0,37,2779.0,0.6965128119526003,37,3148.0,0.02720726095211187,37,3148.0
745.0,41,2963.0,0.8268919691164548,41,3334.0,0.022209769340918412,41,3334.0
750.0,47,3182.0,0.8927092927293504,47,3553.0,0.014947443403168349,47,3553.0
755.0,47,2849.0,0.1902547858269047,47,3437.0,0.009540678554402002,47,3437.0
760.0,40,2101.0,0.6198611116803192,40,3339.0,0.02390357118862337,40,3339.0
765.0,36,1649.0,1.3541689346247219,36,3229.0,0.04535002257835391,36,3229.0
770.0,36,1661.0,2.235201196008525,36,2842.0,0.0568051074516468,36,2842.0
775.0,36,1841.0,2.475938868749939,36,2602.0,0.05045824110533637,36,2602.0
780.0,36,2021.0,2.4361332645530727,36,2461.0,0.05718117337959954,36,2461.0
785.0,37,2202.0,1.749684564368439,37,2330.0,0.03296289956759844,37,2330.0
790.0,37,2387.0,1.3587331171972992,37,2515.0,0.02143576027462928,37,2515.0
795.0,37,2572.0,1.2047928751526593,37,2700.0,0.02244383967195457,37,2700.0
800.0,37,2757.0,0.6114238638422017,37,2885.0,0.02125871745100017,37,2885.0
805.0,34,2703.0,0.45044425931720444,34,2911.0,0.022539775746774453,34,2911.0
810.0,31,2571.0,0.9608241380958883,31,2919.0,0.04064158732691189,31,2919.0
815.0,27,2439.0,1.3492040652638313,27,3054.0,0.04988930895927969,27,3054.0
820.0,29,2527.0,1.6454132886000143,29,3184.0,0.04397125672310001,29,3184.0
825.0,34,2687.0,0.8738898968252176,34,3343.0,0.02291931338675089,34,3343.0
830.0,38,2870.0,1.0408322240904406,38,3526.0,0.01827135138454647,38,3526.0
835.0,39,3065.0,0.9069392258982727,39,3721.0,0.01987168696693585,39,3721.0
840.0,35,2503.0,0.8500244308439221,35,3526.0,0.0310342678336302,35,3526.0
845.0,28,1446.0,1.3554379612463958,28,3310.0,0.06084545902199922,28,3310.0
850.0,25,611.0,1.7088013054551752,25,3217.0,0.0761695171909733,25,3217.0
855.0,28,477.0,1.782720347137855,28,3229.0,0.060679918455229805,28,3229.0
860.0,27,456.0,1.7490272196771466,27,3269.0,0.08170888179574216,27,3269.0
865.0,30,511.0,1.6587304833184064,30,3062.0,0.06342675872978058,30,3062.0
870.0,28,537.0,1.2946765651468877,28,2898.0,0.056271957099699635,28,2898.0
875.0,29,633.0,1.5554007917798667,29,2786.0,0.06234053083726995,29,2786.0
880.0,33,779.0,2.153114623779262,33,2540.0,0.06688492136487569,33,2540.0
885.0,37,957.0,2.205234818405982,37,2191.0,0.059652645426064625,37,2191.0
890.0,39,1146.0,2.130748727545777,39,1944.0,0.04508477290141231,39,1944.0
895.0,41,1348.0,1.4311996705374554,41,2007.0,0.019045328924125034,41,2007.0
900.0,43,1559.0,0.9214294859235209,43,2214.0,0.008386954423381417,43,2214.0
905.0,43,1774.0,0.46591440963026587,43,2429.0,0.016306779039648677,43,2429.0
910.0,41,1838.0,0.22910694286338773,41,2475.0,0.010958469474619979,41,2475.0
915.0,34,1679.0,0.6915821122746958,34,2494.0,0.025621739209825255,34,2494.0
920.0,28,1607.0,1.2391507443207543,28,2639.0,0.04751047292941941,28,2639.0
925.0,34,1715.0,1.3133731680545802,34,2795.0,0.03624128301130533,34,2795.0
930.0,41,1909.0,0.3839436936302693,41,2989.0,0.01533708956797236,41,2989.0
935.0,51,2143.0,0.2073004247419254,51,3225.0,0.002326237851476631,51,3225.0
940.0,52,2327.0,0.2630214595188391,52,3287.0,0.013566082913113061,52,3287.0
945.0,41,2384.0,0.8874404234822633,41,3362.0,0.0433686122652514,41,3362.0
950.0,38,2439.0,0.9454794788072037,38,3556.0,0.03773599333073347,38,3556.0
955.0,44,2617.0,1.0736631367991079,44,3761.0,0.017614104969571984,44,3761.0
960.0,47,2426.0,0.541827149079593,47,3780.0,0.008979700574846417,47,3780.0
965.0,47,1972.0,0.4209371595119363,47,3803.0,0.011714735105127579,47,3803.0
970.0,44,1989.0,0.8367197008662183,44,4024.0,0.02546024296779723,44,4024.0
975.0,49,2218.0,0.8416773591956386,49,4259.0,0.012657228691687346,49,4259.0
980.0,51,2352.0,0.061469249237148624,51,4263.0,0.0012485209486739633,51,4263.0
985.0,45,2366.0,0.45333272895004684,45,4254.0,0.011746456406582376,45,4254.0
990.0,35,2264.0,0.988340578934087,35,4213.0,0.031068983895625398,35,4213.0
995.0,28,2138.0,1.5191298474928574,28,4139.0,0.040674508638719346,28,4139.0
1000.0,33,2260.0,1.31153969197123,33,4086.0,0.045531630267093885,33,4086.0
