step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
925.0,10,129.0,4.272617213140571,10,130.0,0.11690043849476887,10,130.0
930.0,14,188.0,3.0829269888466664,14,189.0,0.08509031871409002,14,189.0
935.0,18,259.0,2.397913114402929,18,260.0,0.06339203499957105,18,260.0
940.0,19,342.0,1.8321132090070702,19,343.0,0.04831259827796594,19,343.0
945.0,21,440.0,1.3208138529533149,21,441.0,0.05902507318476601,21,441.0
950.0,14,176.0,1.5445024563181176,14,438.0,0.08537942633231385,14,438.0
955.0,9,72.0,2.5323153656127446,9,349.0,0.1134204283553475,9,349.0
960.0,4,27.0,4.07404646276457,4,286.0,0.1630667353906587,4,286.0
965.0,6,54.0,5.426795478721262,6,219.0,0.1988696888774192,6,219.0
970.0,8,90.0,5.6541078017028745,8,158.0,0.17951548195341932,8,158.0
975.0,10,132.0,5.0340884286756395,10,152.0,0.1019612704540284,10,152.0
980.0,10,177.0,4.218933359182175,10,177.0,0.06999730144920184,10,177.0
985.0,9,222.0,3.247550728181033,9,222.0,0.09982275471139207,9,222.0
990.0,9,267.0,2.346854688722963,9,267.0,0.10906303775143329,9,267.0
995.0,5,56.0,2.5256321589171518,5,219.0,0.11773567284506564,5,219.0
1000.0,4,26.0,3.5144173851536133,4,168.0,0.1798624197229031,4,168.0
1005.0,6,50.0,4.260220468531218,6,128.0,0.16895511053504678,6,128.0
1010.0,8,87.0,4.002613970004843,8,110.0,0.11339951580149203,8,110.0
1015.0,11,135.0,2.7266163672794397,11,135.0,0.08201972836729221,11,135.0
1020.0,14,194.0,1.7291185324369376,14,194.0,0.07502908089260008,14,194.0
1025.0,16,269.0,1.3434228606219678,16,269.0,0.08321961137772119,16,269.0
1030.0,18,355.0,1.4580358764058257,18,355.0,0.07013359932595052,18,355.0
1035.0,23,460.0,1.067070993430899,23,460.0,0.04593393614570229,23,460.0
1040.0,16,199.0,0.8592775469312418,16,467.0,0.041315765887669005,16,467.0
1045.0,9,79.0,2.291640594478686,9,374.0,0.09094194113392086,9,374.0
1050.0,5,41.0,3.964202195337791,5,282.0,0.1388815664636572,5,282.0
1055.0,5,65.0,5.344694347447054,5,237.0,0.20513659835447798,5,237.0
1060.0,5,90.0,6.07567831183073,5,169.0,0.2383379771184994,5,169.0
1065.0,6,117.0,5.846791502385291,6,140.0,0.1862430879116617,6,140.0
1070.0,9,156.0,4.805273282087528,9,156.0,0.08957607968281667,9,156.0
1075.0,11,202.0,3.2472179002415245,11,202.0,0.10267843453931261,11,202.0
1080.0,11,252.0,2.399235783598201,11,252.0,0.12068744481520016,11,252.0
1085.0,4,42.0,3.292054802452975,4,195.0,0.18059409746289454,4,195.0
1090.0,4,22.0,3.2594020559014933,4,98.0,0.16702170883213183,4,98.0
1095.0,6,48.0,4.216883642715981,6,83.0,0.1737752911659875,6,83.0
1100.0,8,86.0,4.742030939656032,8,87.0,0.15682058607961896,8,87.0
1105.0,11,136.0,4.4328597008904165,11,137.0,0.1024498051368804,11,137.0
1110.0,14,198.0,2.732978711853725,14,199.0,0.08004222586439566,14,199.0
1115.0,16,272.0,1.5591220824224281,16,273.0,0.04586508057599092,16,273.0
1120.0,19,360.0,1.151265876550712,19,361.0,0.04696891554629587,19,361.0
1125.0,22,463.0,0.5949087229864999,22,464.0,0.035690628764230355,22,464.0
1130.0,15,199.0,1.1121853683129415,15,467.0,0.05786446385697799,15,467.0
1135.0,9,86.0,1.9886279746634286,9,415.0,0.07821176582670541,9,415.0
1140.0,3,31.0,3.6887589737443207,3,311.0,0.12758472935879125,3,311.0
1145.0,5,51.0,5.245063743739686,5,251.0,0.20781783409433235,5,251.0
1150.0,5,71.0,6.071442447351881,5,165.0,0.24404488816771921,5,165.0
1155.0,5,92.0,6.356927357636426,5,113.0,0.22027766622051295,5,113.0
1160.0,6,121.0,5.456929552942397,6,121.0,0.1514477247768696,6,121.0
1165.0,8,155.0,4.189157687954767,8,155.0,0.1417780562270439,8,155.0
1170.0,9,195.0,2.9294205812928884,9,195.0,0.11782708446689785,9,195.0
1175.0,4,7.0,2.0749487312072517,4,132.0,0.11601588260438063,4,132.0
1180.0,4,22.0,3.6006113664255626,4,45.0,0.17413361598831884,4,45.0
1185.0,7,46.0,4.370887815471286,7,46.0,0.152484882128681,7,46.0
1190.0,8,78.0,4.5450535544132515,8,78.0,0.13466010583375151,8,78.0
1195.0,13,125.0,2.7421294875519795,13,125.0,0.09579771597916516,13,125.0
1200.0,14,185.0,2.2332056041888673,14,185.0,0.08436649676114227,14,185.0
1205.0,16,257.0,1.6991649849821548,16,257.0,0.04966086541414608,16,257.0
1210.0,19,341.0,1.2274389957984801,19,342.0,0.04979927827729369,19,342.0
1215.0,22,442.0,0.36650447029598265,22,443.0,0.022039497551292378,22,443.0
1220.0,14,187.0,1.0163043712023117,14,445.0,0.05067174531655654,14,445.0
1225.0,6,66.0,2.077659947821499,6,353.0,0.07433260438720628,6,353.0
1230.0,3,23.0,3.8035969948360586,3,309.0,0.14132474393684108,3,309.0
1235.0,3,38.0,5.5059263017234406,3,220.0,0.2217232248787641,3,220.0
1240.0,4,54.0,6.284809460481788,4,137.0,0.24452328887624283,4,137.0
1245.0,5,75.0,6.610368728728992,5,95.0,0.20997214409334256,5,95.0
1250.0,5,100.0,6.671446685351206,5,100.0,0.12186344785387059,5,100.0
1255.0,6,125.0,4.837522613074043,6,125.0,0.127009873843349,6,125.0
1260.0,6,150.0,3.942816919738037,6,150.0,0.13219579072933152,6,150.0
1265.0,2,23.0,3.3858277220737047,2,116.0,0.1755461244782662,2,116.0
1270.0,2,10.0,3.6844933896441363,2,55.0,0.19902766312158668,2,55.0
1275.0,4,29.0,3.626564672669874,4,29.0,0.11772415022918449,4,29.0
1280.0,6,58.0,3.5586428767736304,6,58.0,0.11117263500111618,6,58.0
1285.0,8,95.0,2.5583911880424113,8,95.0,0.10355679955845515,8,95.0
1290.0,11,144.0,1.3940595488583376,11,144.0,0.0856073068677049,11,144.0
1295.0,14,209.0,1.4580434527020327,14,209.0,0.06285217076604731,14,209.0
1300.0,17,285.0,1.1463694903519954,17,285.0,0.04474859285698219,17,285.0
1305.0,19,375.0,0.7467124420574696,19,375.0,0.044794605935357175,19,375.0
1310.0,13,144.0,1.06246864523907,13,378.0,0.0547610904306569,13,378.0
1315.0,7,56.0,2.61830075149336,7,292.0,0.12184055833393097,7,292.0
1320.0,2,16.0,4.252795147793921,2,231.0,0.17834219372111684,2,231.0
1325.0,5,33.0,5.468155551609976,5,166.0,0.22113082145951057,5,166.0
1330.0,6,58.0,5.767216345401251,6,113.0,0.22682182370071,6,113.0
1335.0,7,90.0,5.325711256702621,7,102.0,0.14891512214382266,7,102.0
1340.0,10,131.0,5.089223192266296,10,132.0,0.1064107741380849,10,132.0
1345.0,9,176.0,4.41817711606823,9,177.0,0.10564428472011762,9,177.0
1350.0,10,225.0,2.7360112082183905,10,226.0,0.10888478477780458,10,226.0
1355.0,3,7.0,2.0864104364698757,3,179.0,0.12106725432965858,3,179.0
1360.0,3,17.0,3.29075210067638,3,78.0,0.15704572241729658,3,78.0
1365.0,5,35.0,4.422546202795522,5,50.0,0.14894998170765145,5,50.0
1370.0,7,65.0,4.932125111796118,7,65.0,0.11884787140878388,7,65.0
1375.0,9,104.0,3.1861063948981547,9,104.0,0.0862859984711731,9,104.0
1380.0,12,155.0,1.772950903722341,12,155.0,0.08330984789273713,12,155.0
1385.0,14,216.0,1.3332465526342623,14,216.0,0.04882753868860984,14,216.0
1390.0,17,290.0,0.9356293301880498,17,290.0,0.02712515386382924,17,290.0
1395.0,20,377.0,0.4457620982566573,20,377.0,0.02674037781983547,20,377.0
1400.0,14,152.0,0.9363400528822127,14,365.0,0.0465263350934718,14,365.0
1405.0,6,44.0,2.4421979224959935,6,307.0,0.11115675926292515,6,307.0
1410.0,0,0.0,4.355928170951441,0,227.0,0.188008310813711,0,227.0
1415.0,2,6.0,5.361798841439619,2,143.0,0.22004353293506637,2,143.0
1420.0,5,22.0,5.87167355565717,5,86.0,0.2321636481155927,5,86.0
1425.0,5,43.0,6.395749336915766,5,66.0,0.24588617132546975,5,66.0
1430.0,8,70.0,5.26743063736639,8,70.0,0.1513239348585424,8,70.0
1435.0,7,101.0,4.728356355829182,7,101.0,0.17356850424727904,7,101.0
1440.0,10,144.0,2.270278690959211,10,144.0,0.11312871074869833,10,144.0
1445.0,2,15.0,2.190670381837551,2,112.0,0.1264848156685759,2,112.0
1450.0,4,32.0,3.3596145568068994,4,49.0,0.1697813984767123,4,49.0
1455.0,5,54.0,4.706070815702498,5,54.0,0.19908032685855712,5,54.0
1460.0,7,86.0,5.154807904786979,7,86.0,0.14454431842249119,7,86.0
1465.0,10,131.0,4.036413396266563,10,131.0,0.0997078376194337,10,131.0
1470.0,13,190.0,2.165557308167247,13,190.0,0.05506076993536921,13,190.0
1475.0,15,258.0,1.1962355854450784,15,258.0,0.04436936835901328,15,258.0
1480.0,18,343.0,0.7509508590185514,18,343.0,0.04519945153178773,18,343.0
1485.0,22,442.0,0.9513553748248507,22,442.0,0.05710363704769457,22,442.0
1490.0,15,177.0,1.2842978597533103,15,433.0,0.07086995046945083,15,433.0
1495.0,8,71.0,2.1222644275510643,8,338.0,0.0885239904197398,8,338.0
1500.0,4,26.0,3.7680197366552504,4,304.0,0.15470734999928445,4,304.0
1505.0,4,46.0,5.180961566817814,4,201.0,0.1904872558345428,4,201.0
1510.0,5,71.0,5.9472559367354165,5,140.0,0.21619574271935754,5,140.0
